timestamp,x,y,z,Uroll,Upitch,Uyaw,Croll,Cpitch,Cthrottle,Cyaw,1.8,0.181,1.85
1554198757.075,0.019,0.181,-0.013,-0.010,0.276,-0.054,0.026,-0.007,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.091,0.019,0.182,-0.014,-0.011,0.270,-0.054,0.026,-0.007,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.108,0.018,0.183,-0.014,-0.012,0.265,-0.054,0.026,-0.007,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.122,0.018,0.184,-0.015,-0.013,0.259,-0.054,0.026,-0.007,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.140,0.018,0.185,-0.015,-0.014,0.254,-0.054,0.026,-0.006,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.154,0.018,0.186,-0.016,-0.014,0.248,-0.053,0.026,-0.006,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.169,0.017,0.186,-0.016,-0.015,0.242,-0.053,0.027,-0.006,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.185,0.017,0.187,-0.016,-0.015,0.236,-0.052,0.027,-0.006,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.202,0.017,0.187,-0.017,-0.016,0.230,-0.052,0.027,-0.006,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.220,0.017,0.188,-0.017,-0.016,0.224,-0.052,0.027,-0.006,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.236,0.016,0.188,-0.017,-0.016,0.218,-0.051,0.027,-0.007,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.251,0.016,0.188,-0.018,-0.016,0.212,-0.050,0.027,-0.007,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.267,0.016,0.188,-0.018,-0.016,0.206,-0.048,0.027,-0.007,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.288,0.016,0.188,-0.018,-0.016,0.200,-0.047,0.027,-0.007,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.303,0.016,0.188,-0.018,-0.016,0.194,-0.046,0.027,-0.007,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.322,0.016,0.188,-0.018,-0.016,0.188,-0.044,0.027,-0.007,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
1554198757.338,0.015,0.188,-0.018,-0.016,0.181,-0.043,0.027,-0.007,0.000,1500,1500,1000,1500,494,766,-2291,615,6.49,7.66,7.5200000000000005,6.15
