timestamp,x,y,z,Uroll,Upitch,Uyaw,Croll,Cpitch,Cthrottle,Cyaw,1.8,0.181,1.85
1554178774.681,0.023,-0.041,-0.004,0.073,-0.112,0.006,0.004,-0.001,-0.021,1500,1500,1000,1500,648,557,624,849,6.48,5.57,6.24,8.49
1554178774.697,0.024,-0.043,-0.004,0.073,-0.116,0.006,0.004,-0.001,-0.023,1500,1500,1000,1500,648,557,624,849,6.48,5.57,6.24,8.49
1554178774.712,0.024,-0.045,-0.004,0.073,-0.119,0.006,0.004,-0.001,-0.021,1500,1500,1000,1500,648,557,624,849,6.48,5.57,6.24,8.49
1554178774.728,0.025,-0.048,-0.004,0.072,-0.122,0.006,0.005,-0.001,-0.015,1500,1500,1000,1500,648,557,624,849,6.48,5.57,6.24,8.49
1554178774.743,0.026,-0.050,-0.004,0.072,-0.124,0.006,0.005,-0.001,-0.006,1500,1500,1000,1500,648,557,624,849,6.48,5.57,6.24,8.49
1554178774.759,0.026,-0.051,-0.004,0.071,-0.126,0.006,0.005,-0.000,0.004,1500,1500,1000,1500,648,557,624,849,6.48,5.57,6.24,8.49
1554178774.774,0.027,-0.053,-0.003,0.070,-0.128,0.006,0.005,-0.000,0.014,1500,1500,1000,1500,648,557,624,849,6.48,5.57,6.24,8.49
1554178774.789,0.027,-0.055,-0.003,0.069,-0.130,0.006,0.005,-0.000,0.024,1500,1500,1000,1500,648,557,624,849,6.48,5.57,6.24,8.49
1554178774.808,0.028,-0.057,-0.003,0.068,-0.131,0.005,0.005,-0.000,0.032,1500,1500,1000,1500,648,557,624,849,6.48,5.57,6.24,8.49
1554178774.824,0.028,-0.058,-0.003,0.067,-0.132,0.005,0.005,-0.001,0.039,1500,1500,1000,1500,648,557,624,849,6.48,5.57,6.24,8.49
1554178774.840,0.028,-0.060,-0.003,0.065,-0.133,0.004,0.005,-0.001,0.043,1500,1500,1000,1500,648,557,624,849,6.48,5.57,6.24,8.49
1554178774.856,0.029,-0.061,-0.003,0.063,-0.133,0.004,0.005,-0.000,0.046,1500,1500,1000,1500,648,557,624,849,6.48,5.57,6.24,8.49
