timestamp,x,y,z,Uroll,Upitch,Uyaw,Croll,Cpitch,Cthrottle,Cyaw,1.8,0.181,1.85
1554205584.607,0.180,-0.763,-0.066,0.343,-1.454,-0.127,0.004,0.004,-0.000,1500,1500,1000,1500,599,812,"763
",5.95,8.17,7.67
1554205584.623,0.181,-0.770,-0.066,0.328,-1.430,-0.118,0.004,0.005,-0.000,1500,1500,1000,1500,599,812,763,5.99,8.120000000000001,7.63
1554205584.636,0.180,-0.776,-0.065,0.313,-1.404,-0.110,0.004,0.005,-0.000,1500,1500,1000,1500,599,812,763,5.99,8.120000000000001,7.63
1554205584.652,0.180,-0.782,-0.065,0.299,-1.378,-0.102,0.004,0.005,-0.000,1500,1500,1000,1500,599,812,763,5.99,8.120000000000001,7.63
1554205584.667,0.180,-0.787,-0.064,0.284,-1.350,-0.093,0.004,0.004,-0.000,1500,1500,1000,1500,595,810,"764
",5.99,8.120000000000001,7.63
1554205584.683,0.179,-0.788,-0.063,0.266,-1.312,-0.083,0.005,0.004,-0.000,1500,1500,1000,1500,595,810,764,5.95,8.1,7.640000000000001
1554205584.707,0.178,-0.789,-0.062,0.249,-1.274,-0.073,0.005,0.004,-0.000,1500,1500,1000,1500,595,810,764,5.95,8.1,7.640000000000001
1554205584.721,0.177,-0.790,-0.061,0.233,-1.236,-0.064,0.004,0.004,-0.000,1500,1500,1000,1500,595,810,764,5.95,8.1,7.640000000000001
1554205584.736,0.175,-0.790,-0.060,0.216,-1.198,-0.055,0.004,0.004,-0.000,1500,1500,1000,1500,487,812,"766
",5.95,8.1,7.640000000000001
1554205584.752,0.173,-0.791,-0.059,0.195,-1.162,-0.047,0.004,0.004,-0.000,1500,1500,1000,1500,487,812,766,5.95,8.120000000000001,7.66
1554205584.767,0.170,-0.791,-0.058,0.174,-1.126,-0.039,0.005,0.005,-0.000,1500,1500,1000,1500,487,812,766,5.95,8.120000000000001,7.66
1554205584.790,0.167,-0.791,-0.057,0.155,-1.090,-0.032,0.005,0.005,-0.000,1500,1500,1000,1500,487,812,766,5.95,8.120000000000001,7.66
1554205584.803,0.165,-0.791,-0.056,0.136,-1.055,-0.025,0.006,0.005,-0.000,1500,1500,1000,1500,487,812,766,5.95,8.120000000000001,7.66
1554205584.819,0.163,-0.789,-0.055,0.123,-1.017,-0.018,0.006,0.006,-0.000,1500,1500,1000,1500,596,809,22780,5.96,8.09,7.66
1554205584.834,0.162,-0.788,-0.054,0.111,-0.979,-0.013,0.006,0.006,-0.000,1500,1500,1000,1500,596,809,22780,5.96,8.09,7.66
1554205584.849,0.160,-0.786,-0.053,0.099,-0.942,-0.007,0.006,0.006,-0.000,1500,1500,1000,1500,596,809,22780,5.96,8.09,7.66
1554205584.869,0.159,-0.783,-0.052,0.088,-0.906,-0.002,0.006,0.006,-0.000,1500,1500,1000,1500,596,809,22780,5.96,8.09,7.66
