timestamp,x,y,z,Uroll,Upitch,Uyaw,Croll,Cpitch,Cthrottle,Cyaw,2.21,0.181,2.45
1554224612.017,0.704,2.168,0.214,5.553,8.089,0.611,0.036,0.002,-0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.037
1554224612.032,-1.634,-1.897,-0.146,-3.808,-8.675,-0.935,-0.006,0.024,0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.037
1554224612.049,0.777,2.144,-0.064,5.769,8.006,-0.471,0.029,0.004,0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.037
1554224612.068,-1.655,-1.891,-0.039,-3.973,-8.616,-0.461,-0.015,0.026,0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.037
1554224612.081,0.827,2.142,-0.302,5.894,8.016,-1.372,0.019,0.003,-0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.037
1554224612.096,-1.639,-1.860,0.020,-3.990,-8.458,-0.157,-0.025,0.024,-0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.037
1554224612.111,0.825,2.169,-0.406,5.810,8.144,-1.725,0.011,0.002,-0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.037
1554224612.127,-1.605,-1.836,0.010,-3.934,-8.346,-0.116,-0.031,0.023,-0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.037
1554224612.145,0.781,2.216,-0.343,5.565,8.346,-1.406,0.006,0.001,-0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.040
1554224612.161,-1.577,-1.836,-0.054,-3.895,-8.347,-0.301,-0.035,0.021,-0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.040
1554224612.177,0.724,2.246,-0.148,5.275,8.474,-0.570,0.003,-0.001,-0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.040
1554224612.193,-1.570,-1.857,-0.145,-3.924,-8.435,-0.612,-0.036,0.015,-0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.040
1554224612.208,0.681,2.227,0.085,5.053,8.399,0.396,0.003,-0.008,-0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.040
1554224612.223,-1.585,-1.886,-0.225,-4.031,-8.548,-0.913,-0.035,0.008,-0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.040
1554224612.239,0.672,2.165,0.250,4.976,8.158,1.068,0.006,-0.015,-0.000,1500,1500,1000,1500,7211,545,630,583,-117.29,5.45,6.3,5.83,-0.040
