timestamp,x,y,z,Uroll,Upitch,Uyaw,Croll,Cpitch,Cthrottle,Cyaw,2.21,0.181,2.45
1554223600.283,0.234,1.640,-0.082,5.186,8.633,-0.522,0.011,-0.028,0.000,1500,1500,1000,1500,14176,-1,99,57,-115.37,-0.01,0.99,0.5700000000000001,-0.028
1554223600.298,-1.823,-2.519,-0.036,-3.237,-8.447,-0.340,-0.028,-0.008,0.000,1500,1500,1000,1500,14176,-1,99,57,-115.37,-0.01,0.99,0.5700000000000001,-0.028
1554223600.313,0.228,1.642,-0.099,5.080,8.634,-0.556,0.012,-0.027,0.000,1500,1500,1000,1500,14176,-1,99,57,-115.37,-0.01,0.99,0.5700000000000001,-0.028
1554223600.328,-1.819,-2.523,-0.030,-3.295,-8.469,-0.281,-0.027,-0.008,0.000,1500,1500,1000,1500,14176,-1,99,57,-115.37,-0.01,0.99,0.5700000000000001,-0.028
1554223600.344,0.223,1.640,-0.096,4.991,8.617,-0.513,0.013,-0.027,0.000,1500,1500,1000,1500,14176,-1,99,57,-115.37,-0.01,0.99,0.5700000000000001,-0.028
1554223600.359,-1.820,-2.528,-0.042,-3.370,-8.491,-0.294,-0.027,-0.008,0.000,1500,1500,1000,1500,14176,-1,99,57,-115.37,-0.01,0.99,0.5700000000000001,-0.028
1554223600.375,0.223,1.634,-0.076,4.927,8.589,-0.402,0.013,-0.026,0.000,1500,1500,1000,1500,14176,-1,99,57,-115.37,-0.01,0.99,0.5700000000000001,-0.028
1554223600.390,-1.825,-2.530,-0.067,-3.454,-8.503,-0.364,-0.027,-0.007,0.000,1500,1500,1000,1500,14176,-1,99,57,-115.37,-0.01,0.99,0.5700000000000001,-0.028
1554223600.405,0.227,1.628,-0.044,4.885,8.562,-0.251,0.013,-0.027,0.000,1500,1500,1000,1500,14176,-1,99,57,-115.37,-0.01,0.99,0.5700000000000001,-0.028
1554223600.421,-1.832,-2.529,-0.098,-3.537,-8.503,-0.460,-0.027,-0.008,0.000,1500,1500,1000,1500,14508,1,98,55,-115.37,-0.01,0.99,0.5700000000000001,-0.028
1554223600.440,0.232,1.623,-0.011,4.849,8.537,-0.094,0.013,-0.028,0.000,1500,1500,1000,1500,14508,1,98,55,-115.37,0.01,0.98,0.55,-0.028
1554223600.454,-1.837,-2.530,-0.126,-3.611,-8.504,-0.548,-0.027,-0.009,0.000,1500,1500,1000,1500,14508,1,98,55,-115.37,0.01,0.98,0.55,-0.028
1554223600.471,0.235,1.619,0.014,4.811,8.518,0.032,0.013,-0.028,0.000,1500,1500,1000,1500,14508,1,98,55,-115.37,0.01,0.98,0.55,-0.028
1554223600.485,-1.839,-2.530,-0.144,-3.668,-8.505,-0.598,-0.027,-0.009,0.000,1500,1500,1000,1500,14508,1,98,55,-115.37,0.01,0.98,0.55,-0.028
