timestamp,x,y,z,Uroll,Upitch,Uyaw,Croll,Cpitch,Cthrottle,Cyaw,2.21,0.181,2.45
1554222439.205,0.125,-0.310,-0.199,-0.145,-1.864,-0.042,-0.007,-0.022,-0.000,1500,1500,1000,1500,-28007,-7,64,27,114.85000000000001,-0.07,0.64,0.27,-360.000
1554222439.221,0.129,-0.306,-0.200,-0.154,-1.820,-0.043,-0.007,-0.022,-0.000,1500,1500,1000,1500,-28007,-7,64,27,114.85000000000001,-0.07,0.64,0.27,-360.000
1554222439.236,0.131,-0.303,-0.201,-0.165,-1.780,-0.044,-0.007,-0.022,-0.000,1500,1500,1000,1500,-28007,-7,64,27,114.85000000000001,-0.07,0.64,0.27,-360.000
1554222439.253,0.132,-0.302,-0.201,-0.177,-1.741,-0.045,-0.007,-0.022,-0.000,1500,1500,1000,1500,-28007,-7,64,27,114.85000000000001,-0.07,0.64,0.27,-360.000
1554222439.268,0.133,-0.301,-0.202,-0.190,-1.704,-0.045,-0.007,-0.022,-0.000,1500,1500,1000,1500,-28007,-7,64,27,114.85000000000001,-0.07,0.64,0.27,-360.000
1554222439.284,0.133,-0.301,-0.203,-0.203,-1.668,-0.045,-0.007,-0.022,-0.000,1500,1500,1000,1500,-28007,-7,64,27,114.85000000000001,-0.07,0.64,0.27,-360.000
1554222439.299,0.133,-0.300,-0.203,-0.217,-1.632,-0.046,-0.006,-0.021,-0.000,1500,1500,1000,1500,-28007,-7,64,27,114.85000000000001,-0.07,0.64,0.27,-360.000
1554222439.316,0.130,-0.305,-0.204,-0.238,-1.606,-0.045,-0.006,-0.021,-0.000,1500,1500,1000,1500,-27841,-4,63,23,114.85000000000001,-0.04,0.63,0.23,-360.000
1554222439.333,0.127,-0.308,-0.204,-0.256,-1.577,-0.044,-0.006,-0.021,-0.000,1500,1500,1000,1500,-27841,-4,63,23,114.85000000000001,-0.04,0.63,0.23,-360.000
1554222439.349,0.125,-0.310,-0.204,-0.273,-1.545,-0.043,-0.006,-0.021,-0.000,1500,1500,1000,1500,-27841,-4,63,23,114.85000000000001,-0.04,0.63,0.23,-360.000
1554222439.365,0.123,-0.310,-0.204,-0.288,-1.513,-0.041,-0.006,-0.021,-0.000,1500,1500,1000,1500,-27841,-4,63,23,114.85000000000001,-0.04,0.63,0.23,-360.000
1554222439.379,0.121,-0.310,-0.205,-0.303,-1.481,-0.040,-0.007,-0.021,-0.000,1500,1500,1000,1500,-27841,-4,63,23,114.85000000000001,-0.04,0.63,0.23,-360.000
1554222439.395,0.120,-0.309,-0.205,-0.316,-1.449,-0.039,-0.007,-0.021,-0.000,1500,1500,1000,1500,-27841,-4,63,23,114.85000000000001,-0.04,0.63,0.23,-360.000
1554222439.411,0.118,-0.308,-0.205,-0.329,-1.417,-0.037,-0.007,-0.022,-0.000,1500,1500,1000,1500,-27841,-4,63,23,114.85000000000001,-0.04,0.63,0.23,-360.000
1554222439.427,0.117,-0.307,-0.205,-0.341,-1.385,-0.036,-0.007,-0.022,-0.000,1500,1500,1000,1500,-27841,-4,63,23,114.85000000000001,-0.04,0.63,0.23,-360.000
1554222439.442,0.115,-0.306,-0.205,-0.353,-1.355,-0.034,-0.007,-0.022,-0.000,1500,1500,1000,1500,-27841,-4,63,23,114.85000000000001,-0.04,0.63,0.23,-360.000
1554222439.457,0.114,-0.305,-0.205,-0.364,-1.325,-0.032,-0.007,-0.022,-0.000,1500,1500,1000,1500,-27841,-4,63,23,114.85000000000001,-0.04,0.63,0.23,-360.000
1554222439.473,0.112,-0.304,-0.205,-0.374,-1.295,-0.031,-0.007,-0.022,-0.000,1500,1500,1000,1500,-27841,-4,63,23,114.85000000000001,-0.04,0.63,0.23,-360.000
1554222439.488,0.110,-0.303,-0.205,-0.384,-1.267,-0.030,-0.007,-0.023,-0.000,1500,1500,1000,1500,-27675,-2,64,21,114.85000000000001,-0.04,0.63,0.23,-360.000
1554222439.504,0.107,-0.305,-0.205,-0.394,-1.244,-0.030,-0.007,-0.023,-0.000,1500,1500,1000,1500,-27675,-2,64,21,114.85000000000001,-0.02,0.64,0.21,-360.000
