timestamp,x,y,z,Uroll,Upitch,Uyaw,Croll,Cpitch,Cthrottle,Cyaw,1.8,0.181,1.85
1554204903.080,0.005,-0.000,-0.005,0.092,-0.019,-0.025,0.006,-0.005,0.000,1500,1500,1000,1500,601,749,-19179,6.01,7.49,7.5600000000000005
1554204903.096,0.022,0.003,-0.007,0.156,-0.012,-0.031,0.006,-0.005,0.000,1500,1500,1000,1500,601,749,-19179,6.01,7.49,7.5600000000000005
1554204903.113,0.038,0.007,-0.009,0.215,-0.005,-0.036,0.005,-0.005,0.000,1500,1500,1000,1500,601,749,-19179,6.01,7.49,7.5600000000000005
1554204903.131,0.054,0.010,-0.011,0.268,0.002,-0.041,0.005,-0.005,0.000,1500,1500,1000,1500,601,749,-19179,6.01,7.49,7.5600000000000005
1554204903.147,0.068,0.014,-0.013,0.317,0.010,-0.046,0.005,-0.006,0.000,1500,1500,1000,1500,601,749,-19179,6.01,7.49,7.5600000000000005
1554204903.162,0.058,-0.001,-0.013,0.267,-0.030,-0.048,0.005,-0.006,0.000,1500,1500,1000,1500,578,802,752,5.78,8.02,7.5200000000000005
1554204903.178,0.049,-0.015,-0.013,0.220,-0.068,-0.050,0.005,-0.006,0.000,1500,1500,1000,1500,578,802,752,5.78,8.02,7.5200000000000005
1554204903.195,0.039,-0.028,-0.013,0.176,-0.104,-0.051,0.005,-0.006,0.000,1500,1500,1000,1500,578,802,752,5.78,8.02,7.5200000000000005
1554204903.209,0.030,-0.042,-0.013,0.134,-0.138,-0.052,0.005,-0.005,0.000,1500,1500,1000,1500,578,802,752,5.78,8.02,7.5200000000000005
1554204903.225,0.021,-0.055,-0.013,0.095,-0.170,-0.052,0.005,-0.005,-0.000,1500,1500,1000,1500,578,797,"752
",5.78,8.02,7.5200000000000005
1554204903.240,0.014,-0.065,-0.012,0.066,-0.192,-0.051,0.005,-0.004,0.000,1500,1500,1000,1500,578,797,752,5.78,7.97,7.5200000000000005
1554204903.255,0.008,-0.075,-0.012,0.038,-0.214,-0.050,0.005,-0.004,0.000,1500,1500,1000,1500,578,797,752,5.78,7.97,7.5200000000000005
1554204903.271,0.002,-0.084,-0.012,0.013,-0.233,-0.048,0.005,-0.004,0.000,1500,1500,1000,1500,578,797,752,5.78,7.97,7.5200000000000005
1554204903.287,-0.005,-0.093,-0.011,-0.011,-0.252,-0.047,0.005,-0.003,-0.000,1500,1500,1000,1500,579,764,"752
",5.78,7.97,7.5200000000000005
1554204903.302,0.002,-0.085,-0.011,0.015,-0.221,-0.040,0.005,-0.003,-0.000,1500,1500,1000,1500,579,764,752,5.79,7.640000000000001,7.5200000000000005
1554204903.317,0.009,-0.077,-0.010,0.040,-0.191,-0.034,0.005,-0.004,-0.000,1500,1500,1000,1500,579,764,752,5.79,7.640000000000001,7.5200000000000005
1554204903.333,0.016,-0.069,-0.010,0.062,-0.163,-0.028,0.004,-0.004,-0.000,1500,1500,1000,1500,579,764,752,5.79,7.640000000000001,7.5200000000000005
1554204903.353,0.022,-0.061,-0.009,0.083,-0.136,-0.023,0.005,-0.004,0.000,1500,1500,1000,1500,579,764,752,5.79,7.640000000000001,7.5200000000000005
1554204903.369,0.028,-0.053,-0.009,0.102,-0.110,-0.018,0.005,-0.004,0.000,1500,1500,1000,1500,579,799,"754
",5.79,7.640000000000001,7.5200000000000005
1554204903.385,0.019,-0.064,-0.009,0.066,-0.136,-0.020,0.005,-0.005,0.000,1500,1500,1000,1500,579,799,754,5.79,7.99,7.54
1554204903.400,0.011,-0.074,-0.009,0.032,-0.161,-0.021,0.005,-0.005,0.000,1500,1500,1000,1500,579,799,754,5.79,7.99,7.54
1554204903.417,0.003,-0.084,-0.009,0.001,-0.184,-0.022,0.005,-0.006,0.000,1500,1500,1000,1500,579,799,754,5.79,7.99,7.54
1554204903.434,-0.004,-0.094,-0.009,-0.028,-0.206,-0.024,0.006,-0.006,0.000,1500,1500,1000,1500,579,799,754,5.79,7.99,7.54
1554204903.452,-0.011,-0.103,-0.009,-0.055,-0.227,-0.024,0.006,-0.006,0.000,1500,1500,1000,1500,575,801,"756
",5.79,7.99,7.54
1554204903.469,-0.021,-0.111,-0.008,-0.089,-0.242,-0.024,0.006,-0.007,0.000,1500,1500,1000,1500,575,801,756,5.75,8.01,7.5600000000000005
1554204903.483,-0.030,-0.119,-0.008,-0.120,-0.255,-0.023,0.006,-0.007,0.000,1500,1500,1000,1500,575,801,756,5.75,8.01,7.5600000000000005
1554204903.498,-0.038,-0.127,-0.007,-0.149,-0.268,-0.022,0.007,-0.007,0.000,1500,1500,1000,1500,575,801,756,5.75,8.01,7.5600000000000005
1554204903.514,-0.046,-0.134,-0.007,-0.175,-0.281,-0.021,0.007,-0.007,0.000,1500,1500,1000,1500,576,744,"756
",5.75,8.01,7.5600000000000005
1554204903.531,-0.032,-0.111,-0.006,-0.116,-0.208,-0.011,0.007,-0.008,0.000,1500,1500,1000,1500,576,744,756,5.76,7.44,7.5600000000000005
1554204903.546,-0.018,-0.089,-0.006,-0.061,-0.140,-0.002,0.007,-0.008,0.000,1500,1500,1000,1500,576,744,756,5.76,7.44,7.5600000000000005
1554204903.562,-0.005,-0.068,-0.005,-0.009,-0.074,0.006,0.007,-0.008,0.000,1500,1500,1000,1500,576,744,756,5.76,7.44,7.5600000000000005
1554204903.577,0.008,-0.047,-0.004,0.038,-0.013,0.013,0.007,-0.008,0.000,1500,1500,1000,1500,578,748,"758
",5.76,7.44,7.5600000000000005
1554204903.597,0.018,-0.029,-0.004,0.076,0.038,0.017,0.006,-0.008,0.000,1500,1500,1000,1500,578,748,758,5.78,7.48,7.58
1554204903.613,0.029,-0.012,-0.004,0.111,0.087,0.021,0.007,-0.008,0.000,1500,1500,1000,1500,578,748,758,5.78,7.48,7.58
1554204903.629,0.039,0.005,-0.004,0.144,0.133,0.024,0.006,-0.008,0.000,1500,1500,1000,1500,578,748,758,5.78,7.48,7.58
1554204903.647,0.048,0.022,-0.004,0.173,0.176,0.027,0.006,-0.008,0.000,1500,1500,1000,1500,578,748,758,5.78,7.48,7.58
1554204903.665,0.058,0.038,-0.004,0.200,0.217,0.029,0.006,-0.007,0.000,1500,1500,1000,1500,577,798,"-7617
",5.78,7.48,7.58
1554204903.679,0.047,0.028,-0.005,0.152,0.184,0.023,0.006,-0.007,0.000,1500,1500,1000,1500,577,798,-7617,5.7700000000000005,7.98,7.58
1554204903.696,0.037,0.018,-0.005,0.107,0.152,0.017,0.006,-0.007,0.000,1500,1500,1000,1500,577,798,-7617,5.7700000000000005,7.98,7.58
1554204903.711,0.027,0.009,-0.005,0.065,0.121,0.012,0.006,-0.007,0.000,1500,1500,1000,1500,577,798,-7617,5.7700000000000005,7.98,7.58
1554204903.727,0.017,-0.001,-0.006,0.026,0.092,0.007,0.006,-0.007,0.000,1500,1500,1000,1500,579,755,"756
",5.7700000000000005,7.98,7.58
1554204903.742,0.026,0.011,-0.006,0.056,0.123,0.009,0.006,-0.007,0.000,1500,1500,1000,1500,579,755,756,5.79,7.55,7.5600000000000005
1554204903.757,0.034,0.023,-0.006,0.084,0.152,0.011,0.006,-0.007,0.000,1500,1500,1000,1500,579,755,756,5.79,7.55,7.5600000000000005
1554204903.775,0.041,0.034,-0.006,0.110,0.180,0.012,0.006,-0.007,0.000,1500,1500,1000,1500,579,755,756,5.79,7.55,7.5600000000000005
1554204903.789,0.049,0.046,-0.006,0.134,0.207,0.013,0.006,-0.007,0.000,1500,1500,1000,1500,580,751,"-11937
",5.79,7.55,7.5600000000000005
1554204903.805,0.058,0.058,-0.007,0.162,0.236,0.014,0.007,-0.007,0.000,1500,1500,1000,1500,580,751,-11937,5.8,7.51,7.5600000000000005
1554204903.824,0.066,0.070,-0.007,0.188,0.264,0.014,0.007,-0.007,0.000,1500,1500,1000,1500,580,751,-11937,5.8,7.51,7.5600000000000005
