timestamp,x,y,z,Uroll,Upitch,Uyaw,Croll,Cpitch,Cthrottle,Cyaw,1.8,0.181,1.85
1554204586.034,0.013,0.010,-0.004,0.036,0.038,-0.008,0.018,-0.001,-0.000,1500,1500,1000,1500,523,774,518,5.23,7.74,5.18
1554204586.050,0.015,0.011,-0.004,0.043,0.040,-0.009,0.018,-0.000,-0.000,1500,1500,1000,1500,522,774,"512
",5.23,7.74,5.18
1554204586.065,0.015,0.010,-0.004,0.041,0.036,-0.007,0.018,-0.000,-0.000,1500,1500,1000,1500,522,774,512,5.22,7.74,5.12
1554204586.080,0.015,0.009,-0.003,0.040,0.033,-0.004,0.018,-0.000,-0.000,1500,1500,1000,1500,522,774,512,5.22,7.74,5.12
1554204586.103,0.015,0.008,-0.003,0.038,0.029,-0.002,0.018,-0.000,-0.000,1500,1500,1000,1500,522,774,512,5.22,7.74,5.12
1554204586.121,0.013,0.007,-0.003,0.027,0.026,-0.002,0.018,-0.000,-0.000,1500,1500,1000,1500,520,779,512,5.2,7.79,5.12
1554204586.137,0.011,0.007,-0.003,0.017,0.022,-0.001,0.018,-0.000,-0.000,1500,1500,1000,1500,520,779,512,5.2,7.79,5.12
1554204586.152,0.009,0.006,-0.003,0.007,0.019,-0.001,0.018,-0.000,-0.000,1500,1500,1000,1500,520,779,512,5.2,7.79,5.12
1554204586.168,0.006,0.005,-0.003,-0.001,0.016,-0.000,0.018,-0.001,-0.000,1500,1500,1000,1500,522,780,"513
",5.2,7.79,5.12
1554204586.187,0.005,0.004,-0.003,-0.007,0.010,-0.002,0.018,-0.001,-0.000,1500,1500,1000,1500,522,780,513,5.22,7.8,5.13
1554204586.203,0.004,0.002,-0.003,-0.012,0.005,-0.002,0.018,-0.001,0.000,1500,1500,1000,1500,522,780,513,5.22,7.8,5.13
1554204586.218,0.003,0.001,-0.004,-0.017,0.000,-0.003,0.018,-0.001,0.000,1500,1500,1000,1500,522,780,513,5.22,7.8,5.13
1554204586.233,0.001,-0.001,-0.004,-0.022,-0.005,-0.004,0.018,-0.001,0.000,1500,1500,1000,1500,524,774,"512
",5.22,7.8,5.13
1554204586.248,0.003,-0.002,-0.004,-0.016,-0.009,-0.002,0.017,-0.001,0.000,1500,1500,1000,1500,524,774,512,5.24,7.74,5.12
1554204586.264,0.004,-0.004,-0.003,-0.010,-0.014,0.000,0.017,-0.001,0.000,1500,1500,1000,1500,524,774,512,5.24,7.74,5.12
1554204586.280,0.005,-0.006,-0.002,-0.005,-0.018,0.002,0.017,-0.000,0.000,1500,1500,1000,1500,524,774,512,5.24,7.74,5.12
1554204586.295,0.007,-0.007,-0.002,-0.000,-0.022,0.004,0.016,-0.000,0.000,1500,1500,1000,1500,524,774,512,5.24,7.74,5.12
1554204586.311,0.008,-0.009,-0.001,0.004,-0.026,0.005,0.016,-0.000,0.000,1500,1500,1000,1500,524,774,512,5.24,7.74,5.12
1554204586.330,0.009,-0.010,-0.001,0.009,-0.029,0.007,0.016,-0.000,0.000,1500,1500,1000,1500,524,774,512,5.24,7.74,5.12
1554204586.349,0.010,-0.012,-0.001,0.012,-0.032,0.008,0.016,-0.001,0.000,1500,1500,1000,1500,524,774,512,5.24,7.74,5.12
1554204586.365,0.011,-0.013,-0.000,0.016,-0.035,0.009,0.017,-0.001,0.000,1500,1500,1000,1500,524,774,512,5.24,7.74,5.12
1554204586.380,0.012,-0.015,0.000,0.019,-0.038,0.011,0.017,-0.001,0.000,1500,1500,1000,1500,524,774,512,5.24,7.74,5.12
