timestamp,x,y,z,Uroll,Upitch,Uyaw,Croll,Cpitch,Cthrottle,Cyaw,1.8,0.181,1.85
1554198629.389,-0.032,-0.059,-0.019,-0.028,-0.088,-0.035,0.023,-0.001,-0.000,1500,1500,1000,1500,485,31121,760,592,4.8500000000000005,8.08,7.6000000000000005,5.92
1554198629.403,-0.032,-0.059,-0.019,-0.026,-0.086,-0.034,0.023,-0.001,-0.000,1500,1500,1000,1500,485,31121,760,592,4.8500000000000005,8.08,7.6000000000000005,5.92
1554198629.421,-0.031,-0.059,-0.019,-0.023,-0.084,-0.033,0.023,-0.000,-0.000,1500,1500,1000,1500,485,31121,760,592,4.8500000000000005,8.08,7.6000000000000005,5.92
1554198629.435,-0.031,-0.059,-0.019,-0.020,-0.082,-0.033,0.023,-0.000,-0.000,1500,1500,1000,1500,488,794,760,"601
",4.8500000000000005,8.08,7.6000000000000005,5.92
1554198629.450,-0.024,-0.053,-0.018,0.010,-0.059,-0.031,0.024,-0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.466,-0.018,-0.047,-0.018,0.039,-0.038,-0.030,0.024,-0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.485,-0.011,-0.041,-0.018,0.065,-0.019,-0.029,0.024,-0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.498,-0.005,-0.035,-0.018,0.088,0.000,-0.027,0.024,-0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.515,0.000,-0.030,-0.017,0.109,0.017,-0.026,0.024,-0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.530,0.006,-0.025,-0.017,0.128,0.034,-0.024,0.024,-0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.546,0.011,-0.019,-0.017,0.145,0.049,-0.023,0.025,-0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.562,0.016,-0.014,-0.016,0.160,0.064,-0.021,0.025,-0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.578,0.020,-0.009,-0.016,0.173,0.077,-0.019,0.025,-0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.597,0.025,-0.005,-0.016,0.184,0.090,-0.018,0.025,-0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.614,0.029,-0.000,-0.015,0.193,0.101,-0.016,0.025,-0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.630,0.033,0.004,-0.015,0.202,0.112,-0.015,0.024,-0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.645,0.036,0.008,-0.015,0.208,0.122,-0.013,0.024,0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.662,0.039,0.012,-0.014,0.214,0.131,-0.012,0.024,0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.678,0.043,0.016,-0.014,0.218,0.139,-0.010,0.024,0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.693,0.045,0.020,-0.014,0.220,0.147,-0.008,0.024,0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.709,0.048,0.024,-0.014,0.222,0.154,-0.007,0.024,0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.727,0.050,0.027,-0.013,0.223,0.160,-0.005,0.024,0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.745,0.053,0.031,-0.013,0.223,0.165,-0.004,0.024,0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.760,0.055,0.034,-0.013,0.222,0.170,-0.002,0.024,0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.776,0.057,0.037,-0.012,0.221,0.175,-0.001,0.023,0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.791,0.058,0.040,-0.012,0.218,0.178,0.001,0.023,0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.807,0.060,0.043,-0.012,0.215,0.182,0.002,0.023,-0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.823,0.061,0.045,-0.011,0.212,0.185,0.004,0.024,-0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.839,0.062,0.048,-0.011,0.208,0.187,0.005,0.025,-0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.854,0.063,0.050,-0.011,0.203,0.188,0.006,0.025,-0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.872,0.064,0.053,-0.011,0.199,0.190,0.007,0.025,-0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.888,0.065,0.055,-0.010,0.193,0.191,0.009,0.026,-0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.904,0.066,0.057,-0.010,0.188,0.191,0.010,0.025,-0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.920,0.066,0.059,-0.010,0.182,0.191,0.011,0.025,-0.001,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.938,0.067,0.061,-0.009,0.176,0.191,0.012,0.025,-0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
1554198629.952,0.067,0.062,-0.009,0.170,0.191,0.013,0.025,-0.000,-0.000,1500,1500,1000,1500,488,794,760,601,4.88,7.94,7.6000000000000005,6.01
