timestamp,x,y,z,Uroll,Upitch,Uyaw,Croll,Cpitch,Cthrottle,Cyaw,2.21,0.181,2.45
1554230960.115,0.002,-0.008,0.008,0.000,0.059,-0.036,0.001,0.058,-0.002,1500,1500,1000,1500,12947,27,79,43,0,0.27,0.79,0.43,-0.002
1554230960.130,0.002,-0.008,0.008,0.002,0.058,-0.034,0.000,0.057,-0.002,1500,1500,1000,1500,12947,27,79,43,0,0.27,0.79,0.43,-0.002
1554230960.147,0.003,-0.008,0.009,0.004,0.056,-0.032,0.000,0.057,-0.002,1500,1500,1000,1500,12947,27,79,43,0,0.27,0.79,0.43,-0.002
1554230960.162,0.003,-0.008,0.009,0.005,0.054,-0.030,-0.000,0.057,-0.002,1500,1500,1000,1500,12947,27,79,43,0,0.27,0.79,0.43,-0.002
1554230960.178,0.003,-0.008,0.009,0.007,0.053,-0.028,0.000,0.057,-0.002,1500,1500,1000,1500,12947,27,79,43,0,0.27,0.79,0.43,-0.002
1554230960.200,0.004,-0.008,0.009,0.008,0.051,-0.027,0.001,0.057,-0.002,1500,1500,1000,1500,12947,27,79,43,0,0.27,0.79,0.43,-0.002
1554230960.217,0.004,-0.008,0.009,0.009,0.049,-0.025,0.001,0.057,-0.002,1500,1500,1000,1500,12947,27,79,43,0,0.27,0.79,0.43,-0.002
1554230960.241,0.004,-0.008,0.009,0.009,0.047,-0.023,0.001,0.057,-0.002,1500,1500,1000,1500,12947,27,79,43,0,0.27,0.79,0.43,-0.002
1554230960.254,0.005,-0.008,0.009,0.010,0.046,-0.022,0.001,0.057,-0.002,1500,1500,1000,1500,12947,27,79,43,0,0.27,0.79,0.43,-0.002
1554230960.269,0.005,-0.008,0.010,0.011,0.044,-0.021,0.002,0.057,-0.002,1500,1500,1000,1500,13113,29,79,43,0,0.27,0.79,0.43,-0.002
1554230960.285,0.005,-0.009,0.009,0.009,0.041,-0.021,0.002,0.058,-0.002,1500,1500,1000,1500,13113,29,79,43,0,0.29,0.79,0.43,-0.002
1554230960.300,0.004,-0.009,0.009,0.007,0.038,-0.020,0.002,0.058,-0.002,1500,1500,1000,1500,13113,29,79,43,0,0.29,0.79,0.43,-0.002
1554230960.316,0.004,-0.009,0.009,0.006,0.035,-0.020,0.002,0.058,-0.002,1500,1500,1000,1500,13113,29,79,43,0,0.29,0.79,0.43,-0.002
1554230960.331,0.004,-0.010,0.009,0.004,0.033,-0.019,0.002,0.058,-0.002,1500,1500,1000,1500,13113,29,79,43,0,0.29,0.79,0.43,-0.002
1554230960.347,0.004,-0.010,0.009,0.003,0.032,-0.019,0.002,0.058,-0.002,1500,1500,1000,1500,13113,29,79,43,0,0.29,0.79,0.43,-0.002
1554230960.363,0.003,-0.010,0.009,0.002,0.030,-0.018,0.002,0.059,-0.002,1500,1500,1000,1500,13113,29,79,43,0,0.29,0.79,0.43,-0.002
1554230960.378,0.003,-0.010,0.009,0.001,0.029,-0.018,0.002,0.059,-0.002,1500,1500,1000,1500,13113,29,79,43,0,0.29,0.79,0.43,-0.002
1554230960.393,0.003,-0.010,0.009,0.000,0.027,-0.017,0.001,0.060,-0.002,1500,1500,1000,1500,13113,29,79,43,0,0.29,0.79,0.43,-0.002
1554230960.409,0.003,-0.010,0.009,-0.000,0.026,-0.017,0.001,0.060,-0.002,1500,1500,1000,1500,13113,29,79,43,0,0.29,0.79,0.43,-0.002
1554230960.427,0.003,-0.010,0.009,-0.001,0.025,-0.016,0.001,0.059,-0.002,1500,1500,1000,1500,13113,29,79,43,0,0.29,0.79,0.43,-0.002
1554230960.445,0.002,-0.011,0.009,-0.002,0.024,-0.015,0.001,0.059,-0.002,1500,1500,1000,1500,13113,29,79,43,0,0.29,0.79,0.43,-0.002
1554230960.461,0.003,-0.009,0.009,-0.001,0.029,-0.015,0.001,0.058,-0.002,1500,1500,1000,1500,13279,28,81,45,0,0.28,0.81,0.45,-0.002
1554230960.479,0.003,-0.008,0.009,-0.001,0.032,-0.014,0.001,0.058,-0.002,1500,1500,1000,1500,13279,28,81,45,0,0.28,0.81,0.45,-0.002
1554230960.494,0.003,-0.007,0.009,-0.000,0.034,-0.013,0.002,0.058,-0.002,1500,1500,1000,1500,13279,28,81,45,0,0.28,0.81,0.45,-0.002
1554230960.509,0.003,-0.006,0.009,-0.000,0.035,-0.012,0.002,0.058,-0.002,1500,1500,1000,1500,13279,28,81,45,0,0.28,0.81,0.45,-0.002
1554230960.524,0.003,-0.006,0.009,0.000,0.035,-0.011,0.002,0.058,-0.002,1500,1500,1000,1500,13279,28,81,45,0,0.28,0.81,0.45,-0.002
1554230960.539,0.003,-0.005,0.010,0.001,0.035,-0.011,0.002,0.058,-0.002,1500,1500,1000,1500,13279,28,81,45,0,0.28,0.81,0.45,-0.002
1554230960.555,0.003,-0.005,0.010,0.001,0.035,-0.010,0.002,0.058,-0.002,1500,1500,1000,1500,13279,28,81,45,0,0.28,0.81,0.45,-0.002
1554230960.571,0.003,-0.005,0.010,0.001,0.034,-0.009,0.002,0.058,-0.002,1500,1500,1000,1500,13279,28,81,45,0,0.28,0.81,0.45,-0.002
1554230960.590,0.003,-0.005,0.010,0.001,0.033,-0.009,0.002,0.058,-0.002,1500,1500,1000,1500,13279,28,81,45,0,0.28,0.81,0.45,-0.002
1554230960.605,0.003,-0.005,0.010,0.002,0.032,-0.008,0.002,0.058,-0.002,1500,1500,1000,1500,13445,32,83,44,0,0.28,0.81,0.45,-0.002
1554230960.621,0.002,-0.006,0.010,-0.006,0.028,-0.009,0.002,0.058,-0.002,1500,1500,1000,1500,13445,32,83,44,0,0.32,0.8300000000000001,0.44,-0.002
1554230960.636,0.000,-0.006,0.009,-0.013,0.025,-0.009,0.002,0.058,-0.002,1500,1500,1000,1500,13445,32,83,44,0,0.32,0.8300000000000001,0.44,-0.002
1554230960.653,-0.001,-0.007,0.009,-0.019,0.023,-0.009,0.002,0.059,-0.002,1500,1500,1000,1500,13445,32,83,44,0,0.32,0.8300000000000001,0.44,-0.002
1554230960.672,-0.003,-0.007,0.009,-0.024,0.021,-0.009,0.002,0.059,-0.002,1500,1500,1000,1500,13445,32,83,44,0,0.32,0.8300000000000001,0.44,-0.002
1554230960.690,-0.004,-0.007,0.009,-0.028,0.020,-0.009,0.003,0.059,-0.002,1500,1500,1000,1500,13445,32,83,44,0,0.32,0.8300000000000001,0.44,-0.002
1554230960.708,-0.005,-0.008,0.009,-0.032,0.018,-0.009,0.003,0.059,-0.002,1500,1500,1000,1500,13445,32,83,44,0,0.32,0.8300000000000001,0.44,-0.002
1554230960.724,-0.006,-0.008,0.009,-0.035,0.017,-0.008,0.003,0.059,-0.002,1500,1500,1000,1500,13445,32,83,44,0,0.32,0.8300000000000001,0.44,-0.002
1554230960.739,-0.007,-0.008,0.009,-0.038,0.016,-0.007,0.003,0.058,-0.002,1500,1500,1000,1500,13445,32,83,44,0,0.32,0.8300000000000001,0.44,-0.002
1554230960.754,-0.008,-0.008,0.009,-0.041,0.015,-0.007,0.003,0.058,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.32,0.8300000000000001,0.44,-0.002
1554230960.770,-0.008,-0.009,0.009,-0.038,0.012,-0.006,0.003,0.058,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.3,0.8,0.43,-0.002
1554230960.788,-0.008,-0.009,0.009,-0.036,0.010,-0.006,0.003,0.058,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.3,0.8,0.43,-0.002
1554230960.804,-0.008,-0.010,0.009,-0.033,0.008,-0.006,0.002,0.059,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.3,0.8,0.43,-0.002
1554230960.819,-0.007,-0.010,0.009,-0.031,0.007,-0.006,0.002,0.059,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.3,0.8,0.43,-0.002
1554230960.838,-0.007,-0.010,0.009,-0.029,0.006,-0.005,0.001,0.059,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.3,0.8,0.43,-0.002
1554230960.853,-0.007,-0.011,0.009,-0.027,0.005,-0.005,0.001,0.059,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.3,0.8,0.43,-0.002
1554230960.868,-0.007,-0.011,0.009,-0.025,0.005,-0.005,0.001,0.060,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.3,0.8,0.43,-0.002
1554230960.883,-0.007,-0.011,0.009,-0.023,0.004,-0.005,0.001,0.060,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.3,0.8,0.43,-0.002
1554230960.903,-0.007,-0.011,0.009,-0.021,0.004,-0.005,0.001,0.060,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.3,0.8,0.43,-0.002
1554230960.920,-0.006,-0.011,0.009,-0.019,0.004,-0.005,0.001,0.060,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.3,0.8,0.43,-0.002
1554230960.936,-0.006,-0.011,0.009,-0.018,0.004,-0.005,0.001,0.060,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.3,0.8,0.43,-0.002
1554230960.954,-0.006,-0.011,0.009,-0.016,0.003,-0.004,0.002,0.060,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.3,0.8,0.43,-0.002
1554230960.971,-0.006,-0.011,0.009,-0.015,0.003,-0.004,0.002,0.060,-0.002,1500,1500,1000,1500,13611,30,80,43,0,0.3,0.8,0.43,-0.002
