timestamp,x,y,z,Uroll,Upitch,Uyaw,Croll,Cpitch,Cthrottle,Cyaw,2.41,0.181,2.85
1554189993.162,-0.011,-0.000,-0.007,-0.063,0.041,-0.017,0.024,0.001,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.178,-0.012,0.001,-0.007,-0.063,0.043,-0.017,0.024,0.001,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.196,-0.012,0.002,-0.008,-0.063,0.046,-0.017,0.024,0.000,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.209,-0.013,0.003,-0.008,-0.063,0.048,-0.018,0.023,-0.000,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.224,-0.014,0.004,-0.008,-0.062,0.050,-0.018,0.023,-0.000,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.240,-0.014,0.005,-0.008,-0.062,0.052,-0.018,0.023,0.000,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.257,-0.014,0.006,-0.008,-0.061,0.054,-0.019,0.023,-0.000,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.272,-0.015,0.008,-0.009,-0.060,0.055,-0.019,0.023,-0.000,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.288,-0.015,0.008,-0.009,-0.059,0.056,-0.019,0.023,-0.000,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.306,-0.016,0.009,-0.009,-0.058,0.058,-0.019,0.023,-0.000,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.321,-0.016,0.010,-0.009,-0.057,0.059,-0.019,0.022,0.000,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.337,-0.016,0.011,-0.009,-0.055,0.060,-0.019,0.022,0.001,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.353,-0.016,0.012,-0.009,-0.054,0.061,-0.019,0.022,0.001,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.373,-0.016,0.013,-0.009,-0.052,0.061,-0.019,0.022,0.002,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.394,-0.017,0.014,-0.009,-0.051,0.062,-0.019,0.022,0.002,-0.104,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.415,-0.017,0.014,-0.010,-0.049,0.062,-0.019,0.022,0.002,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.433,-0.017,0.015,-0.010,-0.047,0.062,-0.018,0.022,0.002,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.448,-0.017,0.016,-0.010,-0.046,0.062,-0.018,0.022,0.001,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.464,-0.017,0.016,-0.010,-0.044,0.062,-0.018,0.022,0.001,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.480,-0.017,0.017,-0.010,-0.042,0.062,-0.017,0.022,0.001,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.496,-0.017,0.017,-0.010,-0.041,0.062,-0.017,0.022,0.001,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.512,-0.017,0.018,-0.010,-0.039,0.062,-0.016,0.022,0.002,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.527,-0.017,0.018,-0.010,-0.037,0.061,-0.016,0.023,0.002,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.546,-0.017,0.019,-0.010,-0.035,0.061,-0.016,0.023,0.002,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.558,-0.017,0.019,-0.010,-0.034,0.060,-0.015,0.023,0.001,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.574,-0.017,0.020,-0.010,-0.032,0.060,-0.015,0.023,0.001,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.590,-0.017,0.020,-0.010,-0.030,0.059,-0.014,0.022,0.001,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.610,-0.017,0.020,-0.010,-0.029,0.058,-0.014,0.022,0.001,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.630,-0.017,0.021,-0.010,-0.027,0.057,-0.013,0.022,0.001,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.649,-0.017,0.021,-0.010,-0.026,0.056,-0.013,0.022,0.001,-0.118,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.667,-0.017,0.021,-0.010,-0.024,0.055,-0.012,0.022,0.002,-0.133,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.685,-0.017,0.022,-0.010,-0.022,0.055,-0.012,0.021,0.002,-0.133,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.700,-0.016,0.022,-0.010,-0.021,0.054,-0.012,0.021,0.002,-0.133,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.716,-0.016,0.022,-0.010,-0.020,0.053,-0.011,0.020,0.002,-0.133,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.732,-0.016,0.022,-0.010,-0.018,0.051,-0.011,0.020,0.003,-0.133,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.748,-0.016,0.022,-0.010,-0.017,0.050,-0.010,0.021,0.003,-0.133,1500,1500,1000,1500,497,4333,756,618,4.97,7.76,7.5600000000000005,6.18
1554189993.764,-0.016,0.022,-0.010,-0.016,0.049,-0.010,0.021,0.003,-0.133,1500,1500,1000,1500,495,771,756,"616
",4.97,7.76,7.5600000000000005,6.18
1554189993.780,-0.015,0.023,-0.008,-0.013,0.050,-0.005,0.021,0.003,-0.133,1500,1500,1000,1500,495,771,756,616,4.95,7.71,7.5600000000000005,6.16
