timestamp,x,y,z,Uroll,Upitch,Uyaw,Croll,Cpitch,Cthrottle,Cyaw,1.8,0.181,1.85
1554205247.141,0.004,-0.020,-0.004,-0.011,-0.038,0.003,0.008,-0.002,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.156,0.004,-0.018,-0.004,-0.010,-0.028,0.003,0.008,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.175,0.005,-0.015,-0.004,-0.008,-0.019,0.004,0.008,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.192,0.005,-0.012,-0.004,-0.007,-0.011,0.004,0.008,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.210,0.005,-0.009,-0.004,-0.006,-0.003,0.004,0.007,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.227,0.006,-0.007,-0.004,-0.005,0.005,0.005,0.007,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.246,0.006,-0.004,-0.004,-0.004,0.013,0.005,0.007,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.262,0.006,-0.002,-0.004,-0.003,0.019,0.005,0.007,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.277,0.007,0.001,-0.004,-0.002,0.026,0.005,0.006,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.292,0.007,0.003,-0.004,-0.001,0.032,0.005,0.006,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.308,0.007,0.005,-0.004,0.000,0.038,0.005,0.007,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.323,0.008,0.007,-0.004,0.001,0.043,0.005,0.007,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.338,0.008,0.010,-0.004,0.002,0.048,0.005,0.007,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.354,0.008,0.012,-0.004,0.003,0.053,0.005,0.007,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.369,0.009,0.014,-0.004,0.004,0.057,0.005,0.007,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.390,0.009,0.016,-0.004,0.004,0.061,0.005,0.008,-0.003,0.001,1500,1500,1000,1500,582,774,756,5.82,7.74,7.5600000000000005
1554205247.408,0.009,0.016,-0.004,0.003,0.061,0.005,0.008,-0.003,0.001,1500,1500,1000,1500,581,777,754,5.8100000000000005,7.7700000000000005,7.54
1554205247.425,0.008,0.017,-0.004,0.001,0.060,0.006,0.008,-0.003,0.001,1500,1500,1000,1500,581,777,754,5.8100000000000005,7.7700000000000005,7.54
1554205247.444,0.008,0.017,-0.004,-0.001,0.060,0.007,0.008,-0.002,0.001,1500,1500,1000,1500,581,777,754,5.8100000000000005,7.7700000000000005,7.54
1554205247.461,0.007,0.017,-0.003,-0.002,0.059,0.008,0.009,-0.002,0.001,1500,1500,1000,1500,581,777,754,5.8100000000000005,7.7700000000000005,7.54
1554205247.475,0.007,0.018,-0.003,-0.003,0.058,0.008,0.009,-0.002,0.001,1500,1500,1000,1500,581,777,754,5.8100000000000005,7.7700000000000005,7.54
1554205247.490,0.007,0.018,-0.003,-0.004,0.058,0.009,0.009,-0.002,0.001,1500,1500,1000,1500,581,777,754,5.8100000000000005,7.7700000000000005,7.54
1554205247.506,0.006,0.018,-0.003,-0.005,0.057,0.009,0.010,-0.002,0.001,1500,1500,1000,1500,581,777,754,5.8100000000000005,7.7700000000000005,7.54
1554205247.523,0.006,0.018,-0.003,-0.006,0.056,0.009,0.011,-0.003,0.001,1500,1500,1000,1500,581,777,754,5.8100000000000005,7.7700000000000005,7.54
